geek_rate,title,num_votes,avg_rate,id
5.534,SłowoStwory,70,6.04,121663
5.534,Fast Flip,33,6.52,194088
5.534,Famous First Downs: The World's Smallest Football Game,32,6.51,124760
5.534,Secret Moon,129,5.80,162660
5.534,Famous Fastballs: The World's Smallest Baseball Game,38,6.36,124757
5.534,Arnhem: The Farthest Bridge,56,6.15,73245
5.534,VeloCity,120,5.79,67034
5.534,Priceless,100,5.94,3528
5.534,The Sinking of the Titanic,202,5.80,2249
5.534,Tortuga,224,5.70,153939
5.534,Jailbreak,67,6.01,17735
5.534,Cincinnati,90,6.00,21634
5.534,Lobo 77,416,5.65,3337
5.534,Chaturanga,79,6.03,18011
5.534,Dark Mages,65,6.98,187488
5.534,Alpen Express,42,6.33,20954
5.534,Earthquake,195,5.75,1460
5.534,Hoppe Reiter,43,6.26,104780
5.534,London Markets,55,6.35,179386
5.534,Einfach Genial Knobelspass,56,6.08,32025
5.534,Star Trek Game,62,6.10,5220
5.534,Battles of the Ancient World Volume II,51,6.18,20617
5.534,Help Wanted,39,6.74,144378
5.534,Kámen – Zbraně – Papír,46,6.41,46925
5.534,DragonStone Mine!,31,7.59,202652
5.534,EverZone: Strategic Battles in the Universe,60,7.31,165044
5.534,Rocketmen: Axis of Evil,157,5.82,17448
5.534,Rise to Nobility,31,8.39,218293
5.534,Assaultous,31,6.78,149459
5.534,Bloodiest Day,32,6.65,7799
5.534,Road Rally USA,69,6.02,136954
5.534,Handy,108,5.82,19623
5.534,Visual Game,66,6.00,10878
5.534,Särge schubsen,64,5.99,171475
5.534,Neutron,39,6.44,6978
5.534,Construction Zone,118,5.85,130685
5.534,Dragonhunt,222,5.76,803
5.534,Take Your Best Shot,66,6.01,24485
5.534,Piratissimo,127,5.83,20953
5.534,"Bélisaire, la gloire de Byzance",35,6.71,12520
5.534,Kuhhandel: Das Brettspiel,37,6.42,193062
5.534,Zed Deck,36,6.55,94916
5.534,Europe at War,57,6.21,5727
5.534,Sushi Draft,173,5.76,144865
5.534,Grim End Manor,42,6.28,156113
5.534,Avalanche: The Salerno Landings,30,7.25,10394
5.534,Zero,119,5.77,102792
5.534,Royalty,44,6.29,5843
5.534,ChickenFoot,89,5.87,21572
5.534,The King's Men,33,7.14,176400
5.534,The French & Indian War,31,6.78,19186
5.534,Super Tock 4,46,6.33,32346
5.534,Takara Island,63,6.18,150599
5.534,Los Aprendices,69,6.03,180489
5.534,20 Questions,506,5.66,3377
5.534,Wampum,109,5.80,64656
5.534,Stand at Mortain,135,5.81,23957
5.534,Pirato Poker,30,6.98,173121
5.534,The Battle of Shiloh,42,6.41,7254
5.534,How to Host a Murder: Grapes of Frath,40,6.54,4878
5.534,Scotland Yard: Die Jagd nach Mister X,107,5.86,94837
5.534,Dry Gulch Junction,52,6.12,35354
5.534,Rommel,51,6.34,6088
5.534,Der Herr der Ringe: Die Zwei Türme,89,5.91,4983
5.534,Kwizniac,45,6.87,97582
5.534,Showdown Yahtzee,148,5.77,1331
5.534,New World Colony,34,6.54,94476
5.534,1000 and One Treasures,35,6.40,93997
5.534,"Take The ""A"" Chord",32,6.53,174975
5.534,The Air-Eaters Strike Back!,42,6.49,4320
5.534,Nightmare,645,5.73,5641
5.534,Cold War Battles 2: Kabul '79 & Pentomic Wurzburg,30,6.69,42256
5.534,Modigliani,31,6.82,3402
5.534,Grimoire Shuffle,50,6.21,125547
5.533,BattleTech: Battletroops,89,5.91,7943
5.533,ApocalypZe Card Game,43,6.58,139690
5.533,Heroes and Tricks,60,6.21,188129
5.533,"Murder, She Wrote",72,5.98,2436
5.533,Fleets 2025: East China Sea,35,6.61,37392
5.533,AstroNuts,37,6.74,88011
5.533,Kabuki,151,5.76,107464
5.533,Ohio,95,5.86,1474
5.533,Expedition Sumatra: Dadu Dadu,30,6.54,103016
5.533,Qwirkle Cards,76,5.96,171489
5.533,The Alamo,92,5.94,4084
5.533,"Kursk: Operation Zitadelle, 4 July 1943",55,6.00,11127
5.533,Jagdfieber,81,5.91,109005
5.533,Robots!,55,6.19,2160
5.533,Kaleido,43,6.23,158967
5.533,Crusades Quad,44,6.30,36698
5.533,Genius Rules,51,6.12,6414
5.533,Coin Quest,31,6.58,209190
5.533,World Series of Yahtzee,59,6.15,142691
5.533,Turning Point: The Battle of Stalingrad,48,6.43,8363
5.533,Rapid Fire! (second edition),33,6.89,20610
5.533,Pacal's Rocket,34,6.42,186624
5.533,DuCo,94,5.90,141102
5.533,Banque Fatale,79,5.92,3102
5.533,Arnhem Bridge,61,6.10,4472
5.533,Attila: Scourge O'God,32,6.69,12455
5.533,An Evening With Bram Stoker's Dracula,33,6.48,25313
5.533,Champs de Bataille IV: Asie,32,6.59,9853
5.533,Mason-Dixon: The Second American Civil War,48,6.30,7978
5.533,Bibliogamo,37,6.46,108079
5.533,1918,41,6.28,8693
5.533,Metro 2033,169,5.89,112210
5.533,Project Pandora: Grim Cargo,43,6.23,120444
5.533,Kirovograd,32,6.60,13837
5.533,Lords of the Renaissance,46,6.21,2299
5.533,Pirates!,161,5.73,20543
5.533,Monopoly: Nostalgia Wooden Box,231,5.76,7180
5.533,Secrets of the Deep,67,5.97,7815
5.533,The Heavens of Olympus,121,5.81,37680
5.533,Toddles-Bobbles,35,6.75,191895
5.533,Double Shutter,100,5.88,34943
5.533,Millionenspiel,77,5.94,1173
5.533,Veracruz,123,5.98,4172
5.533,Knjaz'ja,55,6.14,31401
5.533,Ballonrennen,103,5.83,1140
5.533,Black Stories: Mittelalter Edition,60,5.95,127646
5.533,Oodles of Doodles,50,6.18,8979
5.533,Le Mur de Pise,43,6.29,22062
5.533,Cranium Hullabaloo,206,5.74,7307
5.533,Celtica,663,5.60,21293
5.533,Boom Bokken,35,6.40,165190
5.533,Alan's Adventureland,51,6.09,180908
5.533,Cthulhu's Vault,88,6.09,145304
5.533,DC HeroClix: Batman (Alpha),43,6.30,36751
5.533,Vikingatid,67,6.04,282
5.533,Duple,40,6.35,134596
5.533,N-Tropy,161,5.80,15721
5.533,Crazy Race,60,6.06,4855
5.533,Way of the Dragon,122,5.84,67609
5.533,E.T.I.: Estimated Time to Invasion,177,5.74,30370
5.533,Esagek,39,6.35,25246
5.533,Irezumi,32,6.73,129625
5.533,WordARound,75,5.97,138016
5.533,Gadgeteers,36,6.76,201510
5.533,Malawi,47,6.25,1045
5.533,Doktor Schlüsselbart,61,6.02,21987
5.533,Fantom Staré Prahy,37,6.40,54707
5.533,Anno Domini: Münzen,33,6.53,18083
5.532,Sword & Shield,36,6.39,10776
5.532,The Brotherhood,51,6.19,2400
5.532,Zombie Kidz,112,5.83,147009
5.532,ひとひら (Hitohira),34,6.53,176642
5.532,Win Place Show,34,6.40,5743
5.532,Sakkara,117,5.84,28102
5.532,We Come in Peace,36,6.80,200257
5.532,Logger,34,6.47,36985
5.532,Overturn,68,5.99,1985
5.532,A Line in the Sand: The Battle of Iraq,189,5.79,2061
5.532,Okinawa,76,6.09,6086
5.532,Mission Command Air,227,5.67,6982
5.532,Pegs and Jokers,44,6.32,17054
5.532,Drinking Quest: Journey into Draught,31,6.97,206437
5.532,Chinese Farm,77,6.10,8747
5.532,Phoenix Command (and supplements),41,6.46,17787
5.532,Gladiatoris,36,9.14,151070
5.532,Party Animals,91,5.90,14137
5.532,Schäferstündchen,43,6.38,174618
5.532,Give Me Liberty,47,6.15,4843
5.532,When Zombies Attack!,42,6.30,126213
5.532,Red Tide West,30,6.65,155412
5.532,Enchanted Cupcake Party Game,51,6.08,140675
5.532,Tyranid Attack,88,5.91,2161
5.532,Gang Up!,53,6.62,167892
5.532,Monty's D-Day,56,6.08,7562
5.532,Chickyboom,91,5.89,41496
5.532,Captain Jack's Gold,60,6.02,86025
5.532,Manimals Dinos 1,31,6.47,32598
5.532,Croquet: A Cardboard Game,33,8.14,149705
5.532,Pokémon Master Trainer II,52,6.55,10065
5.532,Wintergewitter,32,6.55,12049
5.532,Scene It? Harry Potter: The Complete Cinematic Journey,37,6.82,107181
5.532,The Lash of the Turk,33,6.68,56208
5.532,Panic Tower!,107,5.81,58565
5.532,Pamplona: Viva San Fermín!,141,5.98,91759
5.532,Wykersham,32,6.44,18870
5.532,Shooting Stars,53,6.26,2720
5.532,Wolfed,30,7.27,191178
5.532,Jetsetters,35,6.39,27781
5.532,Paddle Pool,38,6.29,23270
5.532,Clue VCR Mystery Game,246,5.75,3022
5.532,Phalanx,36,6.35,11469
5.532,Gary Gouda,51,6.25,104775
5.532,Stratego Card Game,68,5.98,130841
5.532,Sumo Ham Slam,201,5.68,65556
5.532,Nuba,42,6.22,179
5.532,Desert Bazaar,138,5.74,24083
5.532,Pixel,43,6.20,28050
5.532,Tallinn,67,5.98,194505
5.532,Syzygy,55,6.15,5870
5.532,Pickpocket,73,5.96,36790
5.532,Konane,48,6.18,8122
5.532,BEARanoia,48,6.13,184443
5.532,Tell Tale,109,5.87,68340
5.532,Like Minds,76,6.01,13357
5.532,Tacara,34,6.38,879
5.532,The Last Blitzkrieg,37,6.55,6890
5.532,RisiKo! Challenge,43,6.29,67022
5.532,Gib Gummi!,54,6.06,97751
5.532,BrewMaster: The Craft Beer Game,128,5.75,2856
5.532,Abilene,119,5.78,906
5.532,Desert Island,60,6.05,151684
5.532,Stoner Fluxx,606,5.67,8804
5.532,Auf Achse: Das Kartenspiel,83,5.87,1310
5.532,Surakarta,78,5.97,13715
5.532,Simpei,65,6.05,19540
5.532,Zig-Zag,310,5.65,22266
5.532,Dictionary Dabble,34,6.40,6478
5.532,Xtronaut: The Game of Solar System Exploration,45,6.83,185302
5.532,Frenzy,211,5.66,8816
5.532,Border War: Angola Raiders,50,6.11,129308
5.532,Wackee SIX,36,6.36,24483
5.531,15,92,5.86,89972
5.531,Alpaca Pakapaka,43,6.28,157291
5.531,"Heroes of Land, Air & Sea",31,7.79,198830
5.531,Goblin Slayer,54,6.21,36412
5.531,Pool Position,120,5.78,180
5.531,Clue:  Limited Gift Edition,43,6.53,19908
5.531,Bug-Eyed Monsters,73,5.92,4379
5.531,Film Frenzy,33,6.51,12870
5.531,Quest for the Faysylwood,39,6.26,4163
5.531,Mine Shift,74,5.94,112840
5.531,Phoenix Covenant,30,7.90,162888
5.531,The Omega War,35,6.51,6920
5.531,Mao,298,5.71,4213
5.531,CLUE: Firefly Edition,61,6.40,165090
5.531,Who Stole the Cookie?,63,5.99,161429
5.531,Emperor of China,101,5.93,1987
5.531,Hang on Harvey!,42,6.20,5343
5.531,Do You Worship Cthulhu?,137,5.76,25920
5.531,Mush,111,5.84,519
5.531,Kart sur Glace,44,6.23,93402
5.531,"Here, Fishy, Fishy!",63,6.01,132532
5.531,DeathMaze,207,5.76,3625
5.531,Czechoslovakia '38,69,6.06,6049
5.531,Der Garten des Sonnenkönigs,70,5.95,886
5.531,Dungeon Bazar,174,5.86,160608
5.531,Tekeli-li,91,5.92,20050
5.531,The South Shall Rise Again,42,6.32,154244
5.531,BattleTech Science Fiction Combat Book Game,82,5.94,3970
5.531,Picassimo,35,6.32,209282
5.531,Shafausa,120,6.13,128219
5.531,Funglish,258,5.66,62709
5.531,CITY Alarm,84,5.97,116978
5.531,Choose One!,70,5.99,145897
5.531,Kung Fu 2100,65,6.10,3036
5.531,Black Stories: Dark Tales Edition,43,6.10,173253
5.531,Buttons,56,6.04,181390
5.531,Manhattan,36,6.49,16719
5.531,The Suitcase Detectives,34,6.56,35481
5.531,Kaiser,30,6.62,17779
5.531,Pocket Dungeon Quest,80,6.27,163119
5.531,In 80 Karten um die Welt,35,6.33,8201
5.531,Ultra Marines,58,6.20,8728
5.531,Tutti Frutti,45,6.29,156453
5.531,My Fair Princess,35,6.33,176557
5.531,Scrabble Trickster,53,6.09,69721
5.531,The Princess Bride: I Hate to Kill You,32,6.48,181574
5.531,Keep Cool,37,6.39,14698
5.531,Pentago XL,74,6.12,21012
5.531,Wavre,34,6.50,30021
5.531,Joker Marbles,33,6.45,31770
5.531,Cartography,49,6.59,163031
5.531,Valley Of The Four Winds,101,5.83,2531
5.531,Pressure Point,62,6.14,36413
5.531,Moriarty's Machinations,37,6.41,164010
5.531,Crib Wars,63,5.97,1341
5.531,Elemental Clash: The Basic Set,51,6.61,47158
5.531,Epic of the Peloponnesian War,89,6.02,13498
5.531,Awesome Kingdom: The Tower of Hateskull,96,5.94,176502
5.531,Dragon Teeth Washer,69,5.99,139627
5.531,SchuhBidu,73,5.96,112102
5.531,Road to Richmond,94,5.96,4021
5.531,Hong,39,6.42,182869
5.531,Twistocity,30,8.87,166300
5.531,Blood Berets,117,5.86,4979
5.531,"Run Silent, Run Deep",37,6.47,4740
5.531,Das große Fressen,36,6.36,9350
5.531,Bandits on Mars,31,7.08,198305
5.531,Aljubarrota,48,6.29,42470
5.531,Iron & Ale,63,6.14,151640
5.531,Putz die Wutz,30,6.61,153478
5.531,Postcard from the Revolution,62,5.98,18023
5.531,Faux•Cabulary,153,5.77,89898
5.531,Samurai Sunset,35,6.45,6042
5.531,Cash,136,5.73,2310
5.531,Five Seals of Magic,43,6.82,173784
5.531,Morsecode ···–,38,6.52,7622
5.531,Striking the Anvil: Operation Anvil Dragoon,34,6.35,41788
5.531,Turning Point,34,6.35,66533
5.531,Red Sky Morning,37,6.32,5933
5.531,First Afghan War,42,6.30,10264
5.531,Écarté,32,6.40,20240
5.530,Mumia: Wyścig w bandażach,32,6.39,167185
5.530,The Battle of Austerlitz,56,6.03,12142
5.530,Cauldron,40,6.31,9973
5.530,Sour Apples to Apples,169,5.77,104234
5.530,UNO H2O Splash,60,6.18,21849
5.530,Savage Streets,41,6.24,104353
5.530,Lee Invades the North,32,6.67,4677
5.530,The Barbarians,68,6.09,4300
5.530,The Perfect Heist,74,6.26,131144
5.530,Shadow of the Sun,41,6.20,132406
5.530,Three For All!,45,6.23,4894
5.530,Halli Galli Extreme,203,5.73,15311
5.530,Battlefield: Europe,66,6.07,7650
5.530,Nova Cry,110,5.82,109456
5.530,Fight!,88,5.96,2284
5.530,Lumberjack,153,5.72,3155
5.530,Trivial Pursuit Deluxe,113,5.88,33624
5.530,Gettysburg (1977 Edition),265,5.69,1575
5.530,Monkey Auto Races,32,6.67,24109
5.530,The Powerpuff Girls: Mojo Jojo Attacks Townsville Game,40,6.23,10780
5.530,Storage Wars: The Game,94,5.89,130763
5.530,Kimbo,52,6.17,2159
5.530,Rappakalja Extreme,62,6.09,39070
5.530,Minotaurus,629,5.62,41835
5.530,Nada!,198,5.66,137931
5.530,Molotov's War,50,6.08,10265
5.530,The Amberden Affair,52,6.20,146384
5.530,Mini Car Wars,48,6.22,12676
5.530,Crazy Rally,40,6.21,7986
5.530,Lu Zhan Jun Qi,83,6.01,8909
5.530,Light of Dragons,40,6.72,184170
5.530,El Dorado Canyon,31,8.52,171500
5.530,Hero Brigade,45,6.26,140100
5.530,Sauerbaum,60,5.96,4518
5.530,The Maiden in the Forest,32,6.49,171431
5.530,Granada: The Fall of Moslem Spain,71,5.98,5453
5.530,The New Yorker: Cartoon Caption Game,66,6.04,28454
5.530,Thirty Years War: the Great War 1618-1648,55,6.11,10256
5.530,Rising 5: Runes of Asteros,33,6.94,185196
5.530,The Siege of Constantinople,153,5.80,3936
5.530,This Game is Bonkers!,440,5.72,1943
5.530,SOW,40,6.21,192829
5.530,The Scrambled States of America,159,5.73,10140
5.530,Baby Blues,182,5.78,155157
5.530,Babylon 5 Component Game System: Core Sets,195,5.78,1873
5.530,Kleine Fotosafari,79,5.87,118001
5.530,Doggy GO!,42,6.34,168446
5.530,BodgerMania,58,6.00,136566
5.530,"War of the States: Gettysburg, 1863",75,5.97,4048
5.530,Lancelot,53,6.10,5380
5.530,Aether Captains: Capek Golems,42,6.39,93679
5.530,LovePigs (Porcellini),56,6.40,26446
5.530,New York,46,6.12,2532
5.530,Coven,74,5.94,121295
5.530,Wer war's?: Mitbringspiel,39,6.20,79413
5.530,End of Atlantis: Revised Edition,38,6.23,147931
5.530,Connect 4x4,111,5.79,42685
5.530,The Journeys of Paul,133,5.88,5725
5.530,Austerlitz 1805: Napoleon's Greatest Victory,87,5.79,8571
5.530,Royalists & Roundheads III,38,6.23,8067
5.530,The American Dream Game,49,6.29,1896
5.530,Lionheart,777,5.63,1150
5.530,Stac,42,7.19,155943
5.529,Clue II  VCR Mystery Game,77,6.01,5858
5.529,Zahltag,114,5.76,3159
5.529,Agincourt,67,5.87,3615
5.529,Taxi Wildlife,37,6.25,159573
5.529,Münchhausen,114,5.84,657
5.529,Pass-Ackwords,39,6.21,121043
5.529,Chef Cuckoo!,40,6.21,117885
5.529,Island Dice,33,7.34,159502
5.529,HexAgony,46,6.40,168457
5.529,Monogamy,30,6.62,13786
5.529,Run Wild,57,6.08,42279
5.529,Dark Matter,47,6.41,182101
5.529,Harpoon: Captain's Edition,106,5.93,6503
5.529,Coppertwaddle,96,5.84,2674
5.529,The Great War 1914-1918,30,6.66,5055
5.529,"Pegasus Bridge: The Beginning of D-Day – June 6, 1944",107,5.80,8329
5.529,Cheesonomics,46,6.11,155484
5.529,Fairy Tale in my Pocket,34,6.44,83228
5.529,Elemental Blast,51,6.10,147136
5.529,Crabs!,34,6.86,197944
5.529,Tricky Trek,91,5.83,56759
5.529,The Possession,71,6.04,160517
5.529,Die Glücksritter,125,5.78,148
5.529,Down Under,204,5.68,32154
5.529,Persian Incursion,38,6.28,76481
5.529,Portable Adventures: Lair of the Rat-King,93,5.83,7081
5.529,Ninja Burger,1128,5.63,8522
5.529,Schmovie,69,6.14,137968
5.529,UNO Junior,134,5.73,20952
5.529,Custer's Final Campaign: 7th Cavalry at Little Bighorn,38,6.25,129313
5.529,Margin for Error,40,6.33,22464
5.529,Giro D'Italia Card Game,99,5.85,42493
5.529,The Looney Bin,103,6.33,38328
5.529,East & West,68,6.05,6085
5.529,Activity kompakt,40,6.29,56410
5.529,Dschungelrennen,40,6.17,501
5.529,Charlemagne,43,6.42,4017
5.529,Deck Building: The Deck Building Game,265,5.67,175846
5.529,Moteneba.,30,6.41,150530
5.529,"Island of Death: Invasion of Malta, 1942",36,6.66,24994
5.529,The Battle of Britain,40,6.35,7003
5.529,ShowBiz Shuffle,69,5.92,4177
5.529,Kemps,55,6.01,10716
5.529,Tausch Rausch,42,6.15,172312
5.529,Miss Lupun…und das Geheimnis der Zahlen,59,6.05,93555
5.529,Monopoly City,708,5.70,41186
5.529,Auf die Nüsse!,52,6.02,130223
5.529,Sing it!,42,6.32,166443
5.529,Halfling Feast,41,6.28,183459
5.529,R-Eco Recycle,54,6.04,72373
5.529,Bella Blümchen,35,6.29,91512
5.529,VisualEyes,276,5.64,6566
5.529,Top This! A Pizza Flicking Game,107,5.79,124647
5.529,Battleship Live,35,6.39,127572
5.529,Iron Man 2: Game of War,31,6.47,71304
5.529,Day of the Dead,30,6.48,120770
5.529,Noches de Sangre,149,5.79,169558
5.529,Oh no... INVASION!!!,92,5.81,126168
5.529,Quickword: The Ultimate Word Game,48,6.10,14151
5.529,Tennis Masters,85,5.78,876
5.529,The Trial of Socrates,30,6.46,43486
5.529,Animal Party,97,5.86,12291
5.529,Wiedeń 1683,54,6.19,35492
5.529,Kalifiko,38,6.19,118627
5.529,Golan,40,6.30,8748
5.529,Spangles,45,6.26,37103
5.529,Plateau X,80,5.85,79216
5.529,Ice War,111,5.90,3560
5.529,Casino Yahtzee,81,5.88,4764
5.529,Cubo,170,5.70,166532
5.529,Das letzte Paradies,141,5.74,355
5.529,Blood & Iron: Bismarck's Wars for Empire,37,6.45,14468
5.529,Gangsi,40,6.13,206171
5.529,Grunwald 1410 (first edition),95,5.95,9084
5.529,Schmuggler an Bord,35,6.33,3500
5.529,Triple Yahtzee,290,5.70,8944
5.529,POWER,36,6.36,113456
5.529,V-Wars,35,6.27,163099
5.529,Villannex,119,5.75,162654
5.529,Cadaver,49,6.38,186755
5.528,Over/Under,46,6.12,129988
5.528,Operation Sea Lion,36,6.37,11124
5.528,LeCardo,70,5.97,33723
5.528,Camelot: The Court,46,6.66,161913
5.528,Great Medieval Battles Bannockburn and Angora,33,6.45,16471
5.528,Quest for the Grail,55,6.08,2137
5.528,The Battle of Moscow,42,6.29,6944
5.528,X610Z,33,6.91,57865
5.528,Scuba,71,5.87,179574
5.528,Battleship Card Game,134,5.73,7464
5.528,Soldier King,105,5.87,4794
5.528,Medieval Conspiracy,34,6.33,118539
5.528,D'r Af,73,5.91,410
5.528,Nin-Gonost,31,6.63,14077
5.528,Jurassic Park III Island Survival Game,118,5.85,2597
5.528,Covenant,37,6.75,205478
5.528,Blades of Legend,42,6.30,127258
5.528,Grunt,38,6.33,7026
5.528,Odin's Table,66,6.06,66551
5.528,Scene It? Movie Deluxe,161,5.79,15509
5.528,Word Winder,43,6.20,125436
5.528,Tricky Safari,45,6.15,84778
5.528,Onexeno,57,5.98,41107
5.528,Quacksalbe,33,6.29,819
5.528,Jägersro,134,5.96,1869
5.528,Darwinci,107,5.77,57458
5.528,"Belisarius's War: The Roman Reconquest of Africa, AD 533-534",51,6.03,129310
5.528,Red Army,55,5.98,11937
5.528,Ex illis,43,6.58,47475
5.528,Lembitu,38,6.36,147251
5.528,Crossbows and Cannon II,38,6.26,7141
5.528,Adorable Pandaring,156,5.76,173800
5.528,Trivial Pursuit: World of Warcraft,44,6.25,149332
5.528,Vortex,31,7.23,209290
5.528,Balloon Pop!,37,6.26,212027
5.528,H2Olland,56,6.07,19414
5.528,Police 07,66,5.99,30879
5.528,Trippples,139,5.73,2040
5.528,Mausgeflippt,93,5.86,60574
5.528,Cubus,88,5.82,6660
5.528,Sorts,119,5.76,34342
5.528,Fire When Ready,41,6.26,5194
5.528,Firefly: Shiny Dice,343,5.65,163170
5.528,Cat Town,58,6.13,204141
5.528,The Hobbit Adventure Boardgame,259,5.71,1586
5.528,Wave of Terror,68,5.88,7522
5.528,Light Division,38,6.48,8382
5.528,Necromancer,72,5.95,3993
5.528,The Great Debate,30,7.12,161528
5.528,Longships,46,6.08,41065
5.528,Spinner Dominoes,46,6.20,6993
5.528,Starship Troopers: Prepare For Battle!,188,5.72,260
5.528,Aachen: First to Fall,40,6.09,73240
5.528,Monkeys Need Love Too,42,7.32,164600
5.528,Sifaka,37,6.28,166246
5.528,Hasch mich!,86,5.84,16403
5.528,Gaudí,70,5.94,4437
5.528,Murfreesboro,32,6.59,4295
5.528,Haunted Mansion Game,38,6.70,5893
5.528,Loot and Scoot,74,5.84,68251
5.528,Borodino '41,42,6.17,9062
5.528,Tamburlaine the Great,33,6.52,11855
5.528,Hull Breach: Corporate Wars,36,6.97,159501
5.528,Horse Soldiers: Forrest at Bay,71,6.03,5335
5.528,Zoop,37,6.53,202223
5.528,Sorcerers of the Magic Kingdom,36,6.22,133992
5.528,Petteia,35,6.30,21488
5.528,Alien Wars,80,5.92,175742
5.528,The Princess Bride: A Battle of Wits,79,5.88,169459
5.528,i9n,50,6.19,82577
5.528,Kniffel Extreme,39,6.26,90004
5.528,Kaijudo,77,5.99,129322
5.528,HERO versus GUARDIAN: A Game of Dungeon Craft,56,6.09,129224
5.528,HeroCard Cyberspace,37,6.34,23081
5.528,African Park,69,5.97,41844
5.528,Rubbish Auction,45,6.08,180133
5.528,The Lost World Jurassic Park Game,148,5.82,2205
5.528,Vulkan!,36,6.22,13832
5.528,Major Campaigns of General Douglas MacArthur,48,5.95,6507
5.528,"Mine, All Mine!",55,6.21,164645
5.528,Take Your Daughter to the Slaughter,84,5.93,18788
5.528,Take Your Pick,39,6.10,21412
5.527,Tet Offensive,52,6.22,5881
5.527,All Queens Chess,34,6.59,173404
5.527,All-Star Baseball,131,5.83,3157
5.527,APBA American Saddle Racing,35,6.45,12160
5.527,Damocles Mission,63,5.98,3532
5.527,Burdigala,74,5.95,104558
5.527,GobbleStones,59,6.07,179973
5.527,Showdown: Icons,37,6.48,146247
5.527,Spinnengift und Krötenschleim,44,6.10,118051
5.527,SS Amerika,48,6.05,11766
5.527,Tschakka Lakka: Die rasante Würfeljagd nach dem Tempelschatz,43,6.10,172168
5.527,Superfight: The Anime Deck,30,6.75,182198
5.527,Isolation,188,5.67,1875
5.527,Texas Revolution,30,6.67,10584
5.527,The Cohort,65,6.91,191043
